src,sport,dst,dport,cwnd,bw,mrtt,pacing_gain,cwnd_gain,time,id
10.0.0.5,58419,10.1.0.11,51230,914,61900000.0,0.080026,1.25,2,4.84699999999998,1
10.0.0.5,58419,10.1.0.11,51230,916,61900000.0,0.080026,1.25,2,4.899000000000115,1
10.0.0.5,58419,10.1.0.11,51230,964,63700000.0,0.080026,1.25,2,4.913000000000011,1
10.0.0.5,58419,10.1.0.11,51230,964,63700000.0,0.080026,1.25,2,4.930000000000064,1
10.0.0.5,58419,10.1.0.11,51230,964,63700000.0,0.080026,1.25,2,4.941000000000031,1
10.0.0.5,58419,10.1.0.11,51230,964,63700000.0,0.080026,1.25,2,4.951000000000022,1
10.0.0.5,58419,10.1.0.11,51230,964,63700000.0,0.080026,1.25,2,5.000999999999976,1
10.0.0.5,58419,10.1.0.11,51230,1018,63700000.0,0.080026,1.25,2,5.008000000000038,1
10.0.0.5,58419,10.1.0.11,51230,1018,63700000.0,0.080026,1.25,2,5.019999999999982,1
10.0.0.5,58419,10.1.0.11,51230,1018,63700000.0,0.080026,1.25,2,5.02800000000002,1
10.0.0.5,58419,10.1.0.11,51230,1018,63700000.0,0.080026,1.25,2,5.035000000000082,1
10.0.0.5,58419,10.1.0.11,51230,1018,63700000.0,0.080026,1.25,2,5.1030000000000655,1
10.0.0.5,58419,10.1.0.11,51230,1018,63700000.0,0.080026,1.25,2,5.114000000000033,1
10.0.0.5,58419,10.1.0.11,51230,1018,63700000.0,0.080026,1.25,2,5.123000000000047,1
10.0.0.5,58419,10.1.0.11,51230,1018,63700000.0,0.080026,1.25,2,5.1340000000000146,1
10.0.0.5,58419,10.1.0.11,51230,1018,63700000.0,0.080026,1.25,2,5.145999999999958,1
10.0.0.5,58419,10.1.0.11,51230,1018,63700000.0,0.080026,1.25,2,5.19600000000014,1
10.0.0.5,58419,10.1.0.11,51230,1018,63700000.0,0.080026,1.25,2,5.210000000000036,1
10.0.0.5,58419,10.1.0.11,51230,1018,63700000.0,0.080026,1.25,2,5.218000000000075,1
10.0.0.5,58419,10.1.0.11,51230,1018,63700000.0,0.080026,1.25,2,5.231999999999971,1
10.0.0.5,58419,10.1.0.11,51230,1018,63700000.0,0.080026,1.25,2,5.2409999999999854,1
10.0.0.5,58419,10.1.0.11,51230,1018,63700000.0,0.080026,1.25,2,5.303000000000111,1
10.0.0.5,58419,10.1.0.11,51230,1018,63700000.0,0.080026,1.25,2,5.316000000000031,1
10.0.0.5,58419,10.1.0.11,51230,1018,63700000.0,0.080026,1.25,2,5.3250000000000455,1
10.0.0.5,58419,10.1.0.11,51230,1018,63700000.0,0.080026,1.25,2,5.335000000000036,1
10.0.0.5,58419,10.1.0.11,51230,1018,63700000.0,0.080026,1.25,2,5.343000000000075,1
10.0.0.5,58419,10.1.0.11,51230,1018,63700000.0,0.080026,1.25,2,5.3530000000000655,1
10.0.0.5,58419,10.1.0.11,51230,1018,63700000.0,0.080026,1.25,2,5.400000000000091,1
10.0.0.5,58419,10.1.0.11,51230,1018,63700000.0,0.080026,1.25,2,5.405999999999949,1
10.0.0.5,58419,10.1.0.11,51230,1018,63700000.0,0.080026,1.25,2,5.420000000000073,1
10.0.0.5,58419,10.1.0.11,51230,1018,63700000.0,0.080026,1.25,2,5.432999999999993,1
10.0.0.5,58419,10.1.0.11,51230,1018,63700000.0,0.080026,1.25,2,5.44600000000014,1
10.0.0.5,58419,10.1.0.11,51230,1018,63700000.0,0.080026,1.25,2,5.45900000000006,1
10.0.0.5,58419,10.1.0.11,51230,1018,63700000.0,0.080026,1.25,2,5.504000000000133,1
10.0.0.5,58419,10.1.0.11,51230,1018,63700000.0,0.080026,1.25,2,5.5190000000000055,1
10.0.0.5,58419,10.1.0.11,51230,1018,63700000.0,0.080026,1.25,2,5.529999999999973,1
10.0.0.5,58419,10.1.0.11,51230,1018,63700000.0,0.080026,1.25,2,5.544000000000096,1
10.0.0.5,58419,10.1.0.11,51230,1018,63700000.0,0.080026,1.25,2,5.552000000000135,1
10.0.0.5,58419,10.1.0.11,51230,1018,63700000.0,0.080026,1.25,2,5.604000000000042,1
10.0.0.5,58419,10.1.0.11,51230,1018,63700000.0,0.080026,1.25,2,5.614000000000033,1
10.0.0.5,58419,10.1.0.11,51230,1018,63700000.0,0.080026,1.25,2,5.623000000000047,1
10.0.0.5,58419,10.1.0.11,51230,1024,64000000.0,0.080026,1.25,2,5.634999999999991,1
10.0.0.5,58419,10.1.0.11,51230,1024,64000000.0,0.080026,1.25,2,5.643000000000029,1
10.0.0.5,58419,10.1.0.11,51230,1024,64000000.0,0.080026,1.25,2,5.699000000000069,1
10.0.0.5,58419,10.1.0.11,51230,1024,64000000.0,0.080026,1.25,2,5.70900000000006,1
10.0.0.5,58419,10.1.0.11,51230,1024,64000000.0,0.080026,1.25,2,5.720000000000027,1
10.0.0.5,58419,10.1.0.11,51230,1024,64000000.0,0.080026,1.25,2,5.731999999999971,1
10.0.0.5,58419,10.1.0.11,51230,1024,64000000.0,0.080026,1.25,2,5.741999999999962,1
10.0.0.5,58419,10.1.0.11,51230,1024,64000000.0,0.080026,1.25,2,5.752999999999929,1
10.0.0.5,58419,10.1.0.11,51230,1024,64000000.0,0.080026,1.25,2,5.800999999999931,1
10.0.0.5,58419,10.1.0.11,51230,1024,64000000.0,0.080026,1.25,2,5.809999999999945,1
10.0.0.5,58419,10.1.0.11,51230,988,64000000.0,0.080026,1.25,2,5.81899999999996,1
10.0.0.5,58419,10.1.0.11,51230,988,64000000.0,0.080026,1.25,2,5.832000000000107,1
10.0.0.5,58419,10.1.0.11,51230,988,64000000.0,0.080026,1.25,2,5.842000000000098,1
10.0.0.5,58419,10.1.0.11,51230,988,64000000.0,0.080026,1.25,2,5.895999999999958,1
10.0.0.5,58419,10.1.0.11,51230,1046,68000000.0,0.080026,1.25,2,5.911000000000058,1
10.0.0.5,58419,10.1.0.11,51230,1054,68500000.0,0.080026,1.25,2,5.9220000000000255,1
10.0.0.5,58419,10.1.0.11,51230,1054,68500000.0,0.080026,1.25,2,5.930000000000064,1
10.0.0.5,58419,10.1.0.11,51230,1054,68500000.0,0.080026,1.25,2,5.942000000000007,1
10.0.0.5,58419,10.1.0.11,51230,1054,68500000.0,0.080026,1.25,2,5.996000000000095,1
10.0.0.5,58419,10.1.0.11,51230,1054,68500000.0,0.080026,1.25,2,6.0060000000000855,1
10.0.0.5,58419,10.1.0.11,51230,1054,68500000.0,0.080026,1.25,2,6.011999999999944,1
10.0.0.5,58419,10.1.0.11,51230,1054,68500000.0,0.080026,1.25,2,6.023000000000138,1
10.0.0.5,58419,10.1.0.11,51230,1054,68500000.0,0.080026,1.25,2,6.031999999999925,1
10.0.0.5,58419,10.1.0.11,51230,1054,68500000.0,0.080026,1.25,2,6.038999999999987,1
10.0.0.5,58419,10.1.0.11,51230,1054,68500000.0,0.080026,1.25,2,6.102000000000089,1
10.0.0.5,58419,10.1.0.11,51230,1054,68500000.0,0.080026,1.25,2,6.111000000000104,1
10.0.0.5,58419,10.1.0.11,51230,1054,68500000.0,0.080026,1.25,2,6.121000000000095,1
10.0.0.5,58419,10.1.0.11,51230,1054,68500000.0,0.080026,1.25,2,6.135999999999967,1
10.0.0.5,58419,10.1.0.11,51230,1054,68500000.0,0.080026,1.25,2,6.1469999999999345,1
10.0.0.5,58419,10.1.0.11,51230,1054,68500000.0,0.080026,1.25,2,6.1590000000001055,1
10.0.0.5,58419,10.1.0.11,51230,1054,68500000.0,0.080026,1.25,2,6.203999999999951,1
10.0.0.5,58419,10.1.0.11,51230,1054,68500000.0,0.080026,1.25,2,6.211000000000013,1
10.0.0.5,58419,10.1.0.11,51230,1054,68500000.0,0.080026,1.25,2,6.226000000000113,1
10.0.0.5,58419,10.1.0.11,51230,1044,68500000.0,0.080026,1.25,2,6.242999999999938,1
10.0.0.5,58419,10.1.0.11,51230,1044,68500000.0,0.080026,1.25,2,6.25,1
10.0.0.5,58419,10.1.0.11,51230,1044,68500000.0,0.080026,1.25,2,6.300999999999931,1
10.0.0.5,58419,10.1.0.11,51230,1044,68500000.0,0.080026,1.25,2,6.314000000000078,1
10.0.0.5,58419,10.1.0.11,51230,1044,68500000.0,0.080026,1.25,2,6.324000000000069,1
10.0.0.5,58419,10.1.0.11,51230,1044,68500000.0,0.080026,1.25,2,6.337999999999965,1
10.0.0.5,58419,10.1.0.11,51230,1044,68500000.0,0.080026,1.25,2,6.345000000000027,1
10.0.0.5,58419,10.1.0.11,51230,1044,68500000.0,0.080026,1.25,2,6.395999999999958,1
10.0.0.5,58419,10.1.0.11,51230,1044,68500000.0,0.080026,1.25,2,6.4090000000001055,1
10.0.0.5,58419,10.1.0.11,51230,1044,68500000.0,0.080026,1.25,2,6.417000000000144,1
10.0.0.5,58419,10.1.0.11,51230,1044,68500000.0,0.080026,1.25,2,6.425999999999931,1
10.0.0.5,58419,10.1.0.11,51230,1044,68500000.0,0.080026,1.25,2,6.433999999999969,1
10.0.0.5,58419,10.1.0.11,51230,1044,68500000.0,0.080026,1.25,2,6.44600000000014,1
10.0.0.5,58419,10.1.0.11,51230,1044,68500000.0,0.080026,1.25,2,6.5,1
10.0.0.5,58419,10.1.0.11,51230,1044,68500000.0,0.080026,1.25,2,6.517000000000053,1
10.0.0.5,58419,10.1.0.11,51230,1044,68500000.0,0.080026,1.25,2,6.527000000000044,1
10.0.0.5,58419,10.1.0.11,51230,1044,68500000.0,0.080026,1.25,2,6.538999999999987,1
10.0.0.5,58419,10.1.0.11,51230,1044,68500000.0,0.080026,1.25,2,6.550999999999931,1
10.0.0.5,58419,10.1.0.11,51230,1044,68500000.0,0.080026,1.25,2,6.604000000000042,1
10.0.0.5,58419,10.1.0.11,51230,1044,68500000.0,0.080026,1.25,2,6.619000000000142,1
10.0.0.5,58419,10.1.0.11,51230,1044,68500000.0,0.080026,1.25,2,6.638000000000147,1
10.0.0.5,58419,10.1.0.11,51230,1026,68500000.0,0.080026,1.25,2,6.694999999999936,1
10.0.0.5,58419,10.1.0.11,51230,1026,68500000.0,0.080026,1.25,2,6.7029999999999745,1
10.0.0.5,58419,10.1.0.11,51230,1026,68500000.0,0.080026,1.25,2,6.722999999999956,1
10.0.0.5,58419,10.1.0.11,51230,1026,68500000.0,0.080026,1.25,2,6.736000000000104,1
10.0.0.5,58419,10.1.0.11,51230,1026,68500000.0,0.080026,1.25,2,6.749000000000024,1
10.0.0.5,58419,10.1.0.11,51230,1026,68500000.0,0.080026,1.25,2,6.758000000000038,1
10.0.0.5,58419,10.1.0.11,51230,1026,68500000.0,0.080026,1.25,2,6.805000000000064,1
10.0.0.5,58419,10.1.0.11,51230,976,65099999.99999999,0.080026,1.25,2,6.814000000000078,1
10.0.0.5,58419,10.1.0.11,51230,976,65099999.99999999,0.080026,1.25,2,6.829999999999927,1
10.0.0.5,58419,10.1.0.11,51230,976,65099999.99999999,0.080026,1.25,2,6.842000000000098,1
10.0.0.5,58419,10.1.0.11,51230,976,65099999.99999999,0.080026,1.25,2,6.854000000000042,1
10.0.0.5,58419,10.1.0.11,51230,976,65099999.99999999,0.080026,1.25,2,6.902000000000044,1
10.0.0.5,58419,10.1.0.11,51230,976,65099999.99999999,0.080026,1.25,2,6.91800000000012,1
10.0.0.5,58419,10.1.0.11,51230,976,65099999.99999999,0.080026,1.25,2,6.929000000000087,1
10.0.0.5,58419,10.1.0.11,51230,976,65099999.99999999,0.080026,1.25,2,6.942999999999984,1
10.0.0.5,58419,10.1.0.11,51230,976,65099999.99999999,0.080026,1.25,2,6.998000000000047,1
10.0.0.5,58419,10.1.0.11,51230,976,65099999.99999999,0.080026,1.25,2,7.013000000000147,1
10.0.0.5,58419,10.1.0.11,51230,976,65099999.99999999,0.080026,1.25,2,7.02800000000002,1
10.0.0.5,58419,10.1.0.11,51230,976,65099999.99999999,0.080026,1.25,2,7.04300000000012,1
10.0.0.5,58419,10.1.0.11,51230,976,65099999.99999999,0.080026,1.25,2,7.096000000000004,1
10.0.0.5,58419,10.1.0.11,51230,998,65099999.99999999,0.080026,1.25,2,7.105000000000018,1
10.0.0.5,58419,10.1.0.11,51230,998,65099999.99999999,0.080026,1.25,2,7.114000000000033,1
10.0.0.5,58419,10.1.0.11,51230,998,65099999.99999999,0.080026,1.25,2,7.126999999999953,1
10.0.0.5,58419,10.1.0.11,51230,998,65099999.99999999,0.080026,1.25,2,7.1400000000001,1
10.0.0.5,58419,10.1.0.11,51230,998,65099999.99999999,0.080026,1.25,2,7.148000000000138,1
10.0.0.5,58419,10.1.0.11,51230,998,65099999.99999999,0.080026,1.25,2,7.2000000000000455,1
10.0.0.5,58419,10.1.0.11,51230,998,65099999.99999999,0.080026,1.25,2,7.212999999999965,1
10.0.0.5,58419,10.1.0.11,51230,998,65099999.99999999,0.080026,1.25,2,7.221000000000004,1
10.0.0.5,58419,10.1.0.11,51230,998,65099999.99999999,0.080026,1.25,2,7.229000000000042,1
10.0.0.5,58419,10.1.0.11,51230,998,65099999.99999999,0.080026,1.25,2,7.241999999999962,1
10.0.0.5,58419,10.1.0.11,51230,998,65099999.99999999,0.080026,1.25,2,7.254000000000133,1
10.0.0.5,58419,10.1.0.11,51230,998,65099999.99999999,0.080026,1.25,2,7.313000000000102,1
10.0.0.5,58419,10.1.0.11,51230,998,65099999.99999999,0.080026,1.25,2,7.323000000000093,1
10.0.0.5,58419,10.1.0.11,51230,998,65099999.99999999,0.080026,1.25,2,7.331000000000131,1
10.0.0.5,58419,10.1.0.11,51230,998,65099999.99999999,0.080026,1.25,2,7.338999999999942,1
10.0.0.5,58419,10.1.0.11,51230,998,65099999.99999999,0.080026,1.25,2,7.348999999999933,1
10.0.0.5,58419,10.1.0.11,51230,998,65099999.99999999,0.080026,1.25,2,7.401000000000067,1
10.0.0.5,58419,10.1.0.11,51230,998,65099999.99999999,0.080026,1.25,2,7.412000000000035,1
10.0.0.5,58419,10.1.0.11,51230,998,65099999.99999999,0.080026,1.25,2,7.420000000000073,1
10.0.0.5,58419,10.1.0.11,51230,998,65099999.99999999,0.080026,1.25,2,7.429000000000087,1
10.0.0.5,58419,10.1.0.11,51230,998,65099999.99999999,0.080026,1.25,2,7.4370000000001255,1
10.0.0.5,58419,10.1.0.11,51230,998,65099999.99999999,0.080026,1.25,2,7.44600000000014,1
10.0.0.5,58419,10.1.0.11,51230,998,65099999.99999999,0.080026,1.25,2,7.4529999999999745,1
10.0.0.5,58419,10.1.0.11,51230,990,64500000.0,0.080026,1.25,2,7.504000000000133,1
10.0.0.5,58419,10.1.0.11,51230,994,64800000.0,0.080026,1.25,2,7.510999999999967,1
10.0.0.5,58419,10.1.0.11,51230,994,64800000.0,0.080026,1.25,2,7.520999999999958,1
10.0.0.5,58419,10.1.0.11,51230,994,64800000.0,0.080026,1.25,2,7.529999999999973,1
10.0.0.5,58419,10.1.0.11,51230,994,64800000.0,0.080026,1.25,2,7.542000000000144,1
10.0.0.5,58419,10.1.0.11,51230,994,64800000.0,0.080026,1.25,2,7.59699999999998,1
10.0.0.5,58419,10.1.0.11,51230,994,64800000.0,0.080026,1.25,2,7.606999999999971,1
10.0.0.5,58419,10.1.0.11,51230,994,64800000.0,0.080026,1.25,2,7.617999999999938,1
10.0.0.5,58419,10.1.0.11,51230,994,64800000.0,0.080026,1.25,2,7.636999999999944,1
10.0.0.5,58419,10.1.0.11,51230,994,64800000.0,0.080026,1.25,2,7.651000000000067,1
10.0.0.5,58419,10.1.0.11,51230,994,64800000.0,0.080026,1.25,2,7.7029999999999745,1
10.0.0.5,58419,10.1.0.11,51230,994,64800000.0,0.080026,1.25,2,7.7150000000001455,1
10.0.0.5,58419,10.1.0.11,51230,994,64800000.0,0.080026,1.25,2,7.729000000000042,1
10.0.0.5,58419,10.1.0.11,51230,994,64800000.0,0.080026,1.25,2,7.7409999999999854,1
10.0.0.5,58419,10.1.0.11,51230,994,64800000.0,0.080026,1.25,2,7.798999999999978,1
10.0.0.5,58419,10.1.0.11,51230,994,64800000.0,0.080026,1.25,2,7.807000000000016,1
10.0.0.5,58419,10.1.0.11,51230,994,64800000.0,0.080026,1.25,2,7.819999999999936,1
10.0.0.5,58419,10.1.0.11,51230,994,64800000.0,0.080026,1.25,2,7.838999999999942,1
10.0.0.5,58419,10.1.0.11,51230,994,64800000.0,0.080026,1.25,2,7.852000000000089,1
10.0.0.5,58419,10.1.0.11,51230,994,64800000.0,0.080026,1.25,2,7.902000000000044,1
10.0.0.5,58419,10.1.0.11,51230,972,64800000.0,0.080026,1.25,2,7.928000000000111,1
10.0.0.5,58419,10.1.0.11,51230,972,64800000.0,0.080026,1.25,2,7.942999999999984,1
10.0.0.5,58419,10.1.0.11,51230,972,64800000.0,0.080026,1.25,2,7.956000000000131,1
10.0.0.5,58419,10.1.0.11,51230,972,64800000.0,0.080026,1.25,2,7.996000000000095,1
10.0.0.5,58419,10.1.0.11,51230,972,64800000.0,0.080026,1.25,2,8.013000000000147,1
10.0.0.5,58419,10.1.0.11,51230,972,64800000.0,0.080026,1.25,2,8.03300000000013,1
10.0.0.5,58419,10.1.0.11,51230,972,64800000.0,0.080026,1.25,2,8.042000000000144,1
10.0.0.5,58419,10.1.0.11,51230,972,64800000.0,0.080026,1.25,2,8.05600000000004,1
10.0.0.5,58419,10.1.0.11,51230,972,64800000.0,0.080026,1.25,2,8.095000000000027,1
10.0.0.5,58419,10.1.0.11,51230,972,64800000.0,0.080026,1.25,2,8.104000000000042,1
10.0.0.5,58419,10.1.0.11,51230,972,64800000.0,0.080026,1.25,2,8.116999999999962,1
10.0.0.5,58419,10.1.0.11,51230,972,64800000.0,0.080026,1.25,2,8.126999999999953,1
10.0.0.5,58419,10.1.0.11,51230,972,64800000.0,0.080026,1.25,2,8.142000000000053,1
10.0.0.5,58419,10.1.0.11,51230,972,64800000.0,0.080026,1.25,2,8.159000000000106,1
10.0.0.5,58419,10.1.0.11,51230,972,64800000.0,0.080026,1.25,2,8.212999999999965,1
10.0.0.5,58419,10.1.0.11,51230,972,64800000.0,0.080026,1.25,2,8.220000000000027,1
10.0.0.5,58419,10.1.0.11,51230,972,64800000.0,0.080026,1.25,2,8.228000000000065,1
10.0.0.5,58419,10.1.0.11,51230,972,64800000.0,0.080026,1.25,2,8.239000000000033,1
10.0.0.5,58419,10.1.0.11,51230,972,64800000.0,0.080026,1.25,2,8.246000000000095,1
10.0.0.5,58419,10.1.0.11,51230,972,64800000.0,0.080026,1.25,2,8.297000000000025,1
10.0.0.5,58419,10.1.0.11,51230,972,64800000.0,0.080026,1.25,2,8.312000000000126,1
10.0.0.5,58419,10.1.0.11,51230,960,64800000.0,0.080026,1.25,2,8.331000000000131,1
10.0.0.5,58419,10.1.0.11,51230,960,64800000.0,0.080026,1.25,2,8.340000000000146,1
10.0.0.5,58419,10.1.0.11,51230,960,64800000.0,0.080026,1.25,2,8.363000000000056,1
10.0.0.5,58419,10.1.0.11,51230,960,64800000.0,0.080026,1.25,2,8.396999999999935,1
10.0.0.5,58419,10.1.0.11,51230,960,64700000.0,0.080026,1.25,2,8.413999999999987,1
10.0.0.5,58419,10.1.0.11,51230,960,64700000.0,0.080026,1.25,2,8.427000000000135,1
10.0.0.5,58419,10.1.0.11,51230,960,64700000.0,0.080026,1.25,2,8.437000000000126,1
10.0.0.5,58419,10.1.0.11,51230,960,64700000.0,0.080026,1.25,2,8.450000000000045,1
10.0.0.5,58419,10.1.0.11,51230,980,64700000.0,0.080026,1.25,2,8.463999999999942,1
10.0.0.5,58419,10.1.0.11,51230,980,64700000.0,0.080026,1.25,2,8.500999999999976,1
10.0.0.5,58419,10.1.0.11,51230,980,64700000.0,0.080026,1.25,2,8.511999999999944,1
10.0.0.5,58419,10.1.0.11,51230,980,64700000.0,0.080026,1.25,2,8.521999999999935,1
10.0.0.5,58419,10.1.0.11,51230,980,64700000.0,0.080026,1.25,2,8.530999999999949,1
10.0.0.5,58419,10.1.0.11,51230,980,64700000.0,0.080026,1.25,2,8.54099999999994,1
10.0.0.5,58419,10.1.0.11,51230,980,64700000.0,0.080026,1.25,2,8.59699999999998,1
10.0.0.5,58419,10.1.0.11,51230,980,64700000.0,0.080026,1.25,2,8.605000000000018,1
10.0.0.5,58419,10.1.0.11,51230,980,64700000.0,0.080026,1.25,2,8.615999999999985,1
10.0.0.5,58419,10.1.0.11,51230,980,64700000.0,0.080026,1.25,2,8.626999999999953,1
10.0.0.5,58419,10.1.0.11,51230,980,64700000.0,0.080026,1.25,2,8.635999999999967,1
10.0.0.5,58419,10.1.0.11,51230,980,64700000.0,0.080026,1.25,2,8.69600000000014,1
10.0.0.5,58419,10.1.0.11,51230,980,64700000.0,0.080026,1.25,2,8.70399999999995,1
10.0.0.5,58419,10.1.0.11,51230,980,64700000.0,0.080026,1.25,2,8.717000000000098,1
10.0.0.5,58419,10.1.0.11,51230,980,64700000.0,0.080026,1.25,2,8.72700000000009,1
10.0.0.5,58419,10.1.0.11,51230,980,64700000.0,0.080026,1.25,2,8.735000000000127,1
10.0.0.5,58419,10.1.0.11,51230,980,64700000.0,0.080026,1.25,2,8.746000000000095,1
10.0.0.5,58419,10.1.0.11,51230,980,64700000.0,0.080026,1.25,2,8.80099999999993,1
10.0.0.5,58419,10.1.0.11,51230,980,64700000.0,0.080026,1.25,2,8.816000000000031,1
10.0.0.5,58419,10.1.0.11,51230,980,64700000.0,0.080026,1.25,2,8.825000000000045,1
10.0.0.5,58419,10.1.0.11,51230,980,64700000.0,0.080026,1.25,2,8.836000000000013,1
10.0.0.5,58419,10.1.0.11,51230,980,64700000.0,0.080026,1.25,2,8.898000000000138,1
10.0.0.5,58419,10.1.0.11,51230,980,64700000.0,0.080026,1.25,2,8.910000000000082,1
10.0.0.5,58419,10.1.0.11,51230,980,64700000.0,0.080026,1.25,2,8.92100000000005,1
10.0.0.5,58419,10.1.0.11,51230,980,64700000.0,0.080026,1.25,2,8.929000000000087,1
10.0.0.5,58419,10.1.0.11,51230,980,64700000.0,0.080026,1.25,2,8.94399999999996,1
10.0.0.5,58419,10.1.0.11,51230,980,64700000.0,0.080026,1.25,2,8.951000000000022,1
10.0.0.5,58419,10.1.0.11,51230,980,64700000.0,0.080026,1.25,2,9.001999999999953,1
10.0.0.5,58419,10.1.0.11,51230,980,64700000.0,0.080026,1.25,2,9.010999999999967,1
10.0.0.5,58419,10.1.0.11,51230,980,64700000.0,0.080026,1.25,2,9.023000000000138,1
10.0.0.5,58419,10.1.0.11,51230,980,64700000.0,0.080026,1.25,2,9.034000000000106,1
10.0.0.5,58419,10.1.0.11,51230,980,64700000.0,0.080026,1.25,2,9.045000000000073,1
10.0.0.5,58419,10.1.0.11,51230,966,63700000.0,0.080026,1.25,2,9.103000000000065,1
10.0.0.5,58419,10.1.0.11,51230,966,63700000.0,0.080026,1.25,2,9.113000000000056,1
10.0.0.5,58419,10.1.0.11,51230,966,63700000.0,0.080026,1.25,2,9.126999999999953,1
10.0.0.5,58419,10.1.0.11,51230,966,63700000.0,0.080026,1.25,2,9.138000000000147,1
10.0.0.5,58419,10.1.0.11,51230,966,63700000.0,0.080026,1.25,2,9.148000000000138,1
10.0.0.5,58419,10.1.0.11,51230,966,63700000.0,0.080026,1.25,2,9.153999999999996,1
10.0.0.5,58419,10.1.0.11,51230,936,63700000.0,0.080026,1.25,2,9.200000000000045,1
10.0.0.5,58419,10.1.0.11,51230,936,63700000.0,0.080026,1.25,2,9.208000000000084,1
10.0.0.5,58419,10.1.0.11,51230,936,63700000.0,0.080026,1.25,2,9.217000000000098,1
10.0.0.5,58419,10.1.0.11,51230,936,63700000.0,0.080026,1.25,2,9.226000000000113,1
10.0.0.5,58419,10.1.0.11,51230,936,63700000.0,0.080026,1.25,2,9.23700000000008,1
10.0.0.5,58419,10.1.0.11,51230,926,62900000.0,0.080026,1.25,2,9.248000000000047,1
10.0.0.5,58419,10.1.0.11,51230,926,62900000.0,0.080026,1.25,2,9.298999999999978,1
10.0.0.5,58419,10.1.0.11,51230,926,62900000.0,0.080026,1.25,2,9.313000000000102,1
10.0.0.5,58419,10.1.0.11,51230,926,62900000.0,0.080026,1.25,2,9.32899999999995,1
10.0.0.5,58419,10.1.0.11,51230,926,62900000.0,0.080026,1.25,2,9.336999999999989,1
10.0.0.5,58419,10.1.0.11,51230,926,62900000.0,0.080026,1.25,2,9.34699999999998,1
10.0.0.5,58419,10.1.0.11,51230,926,62900000.0,0.080026,1.25,2,9.355999999999995,1
10.0.0.5,58419,10.1.0.11,51230,926,62900000.0,0.080026,1.25,2,9.400000000000091,1
10.0.0.5,58419,10.1.0.11,51230,926,62900000.0,0.080026,1.25,2,9.40800000000013,1
10.0.0.5,58419,10.1.0.11,51230,540,35700000.0,0.080026,1.25,2,9.41599999999994,1
10.0.0.5,58419,10.1.0.11,51230,540,35700000.0,0.080026,1.25,2,9.42599999999993,1
10.0.0.5,58419,10.1.0.11,51230,540,35700000.0,0.080026,1.25,2,9.439000000000078,1
10.0.0.5,58419,10.1.0.11,51230,596,39200000.0,0.080026,1.25,2,9.504000000000133,1
10.0.0.5,58419,10.1.0.11,51230,596,39200000.0,0.080026,1.25,2,9.514000000000124,1
10.0.0.5,58419,10.1.0.11,51230,596,39200000.0,0.080026,1.25,2,9.523000000000138,1
10.0.0.5,58419,10.1.0.11,51230,596,39200000.0,0.080026,1.25,2,9.53300000000013,1
10.0.0.5,58419,10.1.0.11,51230,596,39200000.0,0.080026,1.25,2,9.544000000000096,1
10.0.0.5,58419,10.1.0.11,51230,596,39200000.0,0.080026,1.25,2,9.554000000000087,1
10.0.0.5,58419,10.1.0.11,51230,596,39200000.0,0.080026,1.25,2,9.597999999999956,1
10.0.0.5,58419,10.1.0.11,51230,596,39200000.0,0.080026,1.25,2,9.610000000000127,1
10.0.0.5,58419,10.1.0.11,51230,596,39200000.0,0.080026,1.25,2,9.626999999999953,1
10.0.0.5,58419,10.1.0.11,51230,596,39200000.0,0.080026,1.25,2,9.642000000000053,1
10.0.0.5,58419,10.1.0.11,51230,596,39200000.0,0.080026,1.25,2,9.700000000000045,1
10.0.0.5,58419,10.1.0.11,51230,596,39200000.0,0.080026,1.25,2,9.70900000000006,1
10.0.0.5,58419,10.1.0.11,51230,596,39200000.0,0.080026,1.25,2,9.718000000000075,1
10.0.0.5,58419,10.1.0.11,51230,596,39200000.0,0.080026,1.25,2,9.729000000000042,1
10.0.0.5,58419,10.1.0.11,51230,596,39200000.0,0.080026,1.25,2,9.738000000000056,1
10.0.0.5,58419,10.1.0.11,51230,596,39200000.0,0.080026,1.25,2,9.749000000000024,1
10.0.0.5,58419,10.1.0.11,51230,596,39200000.0,0.080026,1.25,2,9.798000000000002,1
10.0.0.5,58419,10.1.0.11,51230,596,39200000.0,0.080026,1.25,2,9.816000000000031,1
10.0.0.5,58419,10.1.0.11,51230,596,39200000.0,0.080026,1.25,2,9.826000000000022,1
10.0.0.5,58419,10.1.0.11,51230,596,39200000.0,0.080026,1.25,2,9.836999999999989,1
10.0.0.5,58419,10.1.0.11,51230,596,39200000.0,0.080026,1.25,2,9.845000000000027,1
10.0.0.5,58419,10.1.0.11,51230,596,39200000.0,0.080026,1.25,2,9.899000000000115,1
10.0.0.5,58419,10.1.0.11,51230,596,39200000.0,0.080026,1.25,2,9.910000000000082,1
10.0.0.5,58419,10.1.0.11,51230,596,39200000.0,0.080026,1.25,2,9.919000000000096,1
10.0.0.5,58419,10.1.0.11,51230,596,39200000.0,0.080026,1.25,2,9.930000000000064,1
10.0.0.5,58419,10.1.0.11,51230,596,39200000.0,0.080026,1.25,2,9.938000000000102,1
10.0.0.5,58419,10.1.0.11,51230,596,39200000.0,0.080026,1.25,2,9.947000000000116,1
10.0.0.5,58419,10.1.0.11,51230,568,39200000.0,0.080026,1.25,2,10.000999999999976,1
